PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
3154,6951,16-06-2014,3,504,$48.76 ,$146.29 ,3,0,3,09-06-2014
3155,6952,16-06-2014,3,497,$34.19 ,$102.56 ,3,0,3,09-06-2014
3156,6953,16-06-2014,3,323,$50.26 ,$150.79 ,3,0,3,09-06-2014
3157,6954,16-06-2014,550,523,$10.73 ,"$5,902.05 ",550,0,550,09-06-2014
3157,6955,16-06-2014,550,524,$14.12 ,"$7,767.38 ",550,0,550,09-06-2014
3158,6956,16-06-2014,60,492,$50.26 ,"$3,015.81 ",60,0,60,09-06-2014
3158,6957,16-06-2014,60,493,$57.15 ,"$3,429.09 ",60,0,60,09-06-2014
3158,6958,16-06-2014,60,494,$53.20 ,"$3,192.21 ",60,0,60,09-06-2014
3158,6959,16-06-2014,60,495,$63.69 ,"$3,821.58 ",60,0,60,09-06-2014
3158,6960,16-06-2014,60,496,$48.91 ,"$2,934.54 ",60,0,60,09-06-2014
3159,6961,16-06-2014,550,911,$21.09 ,"$11,601.98 ",550,0,550,09-06-2014
3159,6962,16-06-2014,550,912,$30.44 ,"$16,741.73 ",550,0,550,09-06-2014
3159,6963,16-06-2014,550,913,$40.94 ,"$22,516.73 ",550,0,550,09-06-2014
3159,6964,16-06-2014,550,914,$21.09 ,"$11,601.98 ",550,0,550,09-06-2014
3159,6965,16-06-2014,550,915,$30.44 ,"$16,741.73 ",550,0,550,09-06-2014
3160,6966,16-06-2014,60,506,$9.20 ,$551.88 ,60,0,60,09-06-2014
3161,6967,17-06-2014,550,679,$5.78 ,"$3,176.25 ",550,0,550,10-06-2014
3162,6968,17-06-2014,550,507,$23.39 ,"$12,866.70 ",550,82,468,10-06-2014
3162,6969,17-06-2014,550,508,$27.65 ,"$15,205.58 ",550,0,550,10-06-2014
3163,6970,17-06-2014,550,535,$3.49 ,"$1,917.30 ",550,0,550,10-06-2014
3164,6971,17-06-2014,550,351,$6.20 ,"$3,407.25 ",550,0,550,10-06-2014
3164,6972,17-06-2014,550,352,$1.47 ,$808.50 ,550,0,550,10-06-2014
3165,6973,17-06-2014,550,507,$22.17 ,"$12,191.03 ",550,0,550,10-06-2014
3165,6974,17-06-2014,550,508,$29.28 ,"$16,106.48 ",523,0,523,10-06-2014
3166,6975,17-06-2014,3,491,$19.98 ,$59.94 ,3,0,3,10-06-2014
3167,6976,17-06-2014,3,341,$41.17 ,$123.51 ,3,0,3,10-06-2014
3167,6977,17-06-2014,3,342,$39.07 ,$117.21 ,3,0,3,10-06-2014
3167,6978,17-06-2014,3,343,$43.34 ,$130.03 ,3,0,3,10-06-2014
3167,6979,17-06-2014,3,344,$39.07 ,$117.21 ,3,0,3,10-06-2014
3167,6980,17-06-2014,3,345,$36.97 ,$110.91 ,3,0,3,10-06-2014
3167,6981,17-06-2014,3,346,$41.24 ,$123.73 ,3,0,3,10-06-2014
3168,6982,17-06-2014,550,935,$31.49 ,"$17,319.23 ",550,0,550,10-06-2014
3168,6983,17-06-2014,550,936,$48.29 ,"$26,559.23 ",550,0,550,10-06-2014
3169,6984,17-06-2014,3,389,$43.34 ,$130.03 ,3,0,3,10-06-2014
3169,6985,17-06-2014,3,390,$39.07 ,$117.21 ,3,0,3,10-06-2014
3169,6986,17-06-2014,3,391,$36.97 ,$110.91 ,3,0,3,10-06-2014
3169,6987,17-06-2014,3,392,$41.24 ,$123.73 ,3,0,3,10-06-2014
3169,6988,17-06-2014,3,393,$36.97 ,$110.91 ,3,0,3,10-06-2014
3170,6989,17-06-2014,550,487,$5.81 ,"$3,193.58 ",550,0,550,10-06-2014
3170,6990,17-06-2014,550,488,$8.86 ,"$4,874.10 ",550,55,495,10-06-2014
3170,6991,17-06-2014,550,489,$10.47 ,"$5,757.68 ",550,0,550,10-06-2014
3171,6992,17-06-2014,3,402,$47.47 ,$142.41 ,3,0,3,10-06-2014
3172,6993,17-06-2014,550,510,$23.08 ,"$12,693.45 ",550,82,468,10-06-2014
3172,6994,17-06-2014,550,511,$29.27 ,"$16,100.70 ",550,0,550,10-06-2014
3173,6995,17-06-2014,3,405,$45.37 ,$136.11 ,3,0,3,10-06-2014
3173,6996,17-06-2014,3,406,$43.27 ,$129.81 ,3,0,3,10-06-2014
3173,6997,17-06-2014,3,407,$47.54 ,$142.63 ,3,0,3,10-06-2014
3174,6998,17-06-2014,550,525,$2.32 ,"$1,276.28 ",550,0,550,10-06-2014
3175,6999,17-06-2014,550,526,$3.64 ,"$2,003.93 ",550,0,550,10-06-2014
3176,7000,17-06-2014,550,908,$21.09 ,"$11,601.98 ",468,0,468,10-06-2014
3176,7001,17-06-2014,550,909,$30.44 ,"$16,741.73 ",550,0,550,10-06-2014
3176,7002,17-06-2014,550,913,$40.94 ,"$22,516.73 ",550,0,550,10-06-2014
3177,7003,18-06-2014,60,356,$3.60 ,$216.09 ,60,0,60,11-06-2014
3177,7004,18-06-2014,60,357,$3.98 ,$238.77 ,60,0,60,11-06-2014
3178,7005,18-06-2014,550,935,$31.49 ,"$17,319.23 ",550,0,550,11-06-2014
3178,7006,18-06-2014,550,936,$48.29 ,"$26,559.23 ",550,0,550,11-06-2014
3179,7007,18-06-2014,550,524,$12.97 ,"$7,132.13 ",550,0,550,11-06-2014
3180,7008,18-06-2014,550,911,$21.09 ,"$11,601.98 ",550,0,550,11-06-2014
3180,7009,18-06-2014,550,912,$30.44 ,"$16,741.73 ",550,55,495,11-06-2014
3181,7010,18-06-2014,550,910,$40.94 ,"$22,516.73 ",550,0,550,11-06-2014
3182,7011,18-06-2014,550,937,$62.99 ,"$34,644.23 ",550,82,468,11-06-2014
3183,7012,18-06-2014,3,465,$49.70 ,$149.09 ,3,0,3,11-06-2014
3183,7013,18-06-2014,3,466,$45.42 ,$136.27 ,3,0,3,11-06-2014
3183,7014,18-06-2014,3,467,$43.32 ,$129.97 ,3,0,3,11-06-2014
3184,7015,18-06-2014,3,462,$47.68 ,$143.04 ,3,0,3,11-06-2014
3185,7016,18-06-2014,550,510,$23.40 ,"$12,872.48 ",550,0,550,11-06-2014
3185,7017,18-06-2014,550,511,$27.87 ,"$15,326.85 ",523,0,523,11-06-2014
3186,7018,18-06-2014,550,527,$6.75 ,"$3,713.33 ",468,0,468,11-06-2014
3187,7019,18-06-2014,550,938,$31.49 ,"$17,319.23 ",550,0,550,11-06-2014
3187,7020,18-06-2014,550,939,$48.29 ,"$26,559.23 ",550,0,550,11-06-2014
3187,7021,18-06-2014,550,509,$36.28 ,"$19,952.63 ",550,0,550,11-06-2014
3188,7022,18-06-2014,60,492,$50.75 ,"$3,044.79 ",60,0,60,11-06-2014
3188,7023,18-06-2014,60,493,$58.26 ,"$3,495.87 ",60,0,60,11-06-2014
3188,7024,18-06-2014,60,494,$50.75 ,"$3,044.79 ",60,0,60,11-06-2014
3188,7025,18-06-2014,60,495,$62.93 ,"$3,775.59 ",60,0,60,11-06-2014
3188,7026,18-06-2014,60,496,$49.65 ,"$2,979.27 ",60,0,60,11-06-2014
3189,7027,18-06-2014,550,523,$10.38 ,"$5,711.48 ",550,0,550,11-06-2014
3190,7028,18-06-2014,3,433,$43.55 ,$130.66 ,3,0,3,11-06-2014
3190,7029,18-06-2014,3,434,$39.28 ,$117.84 ,3,0,3,11-06-2014
3190,7030,18-06-2014,3,435,$37.18 ,$111.54 ,3,0,3,11-06-2014
3191,7031,18-06-2014,3,490,$12.72 ,$38.15 ,3,0,3,11-06-2014
3191,7032,18-06-2014,3,491,$19.94 ,$59.82 ,3,0,3,11-06-2014
3192,7033,18-06-2014,3,528,$38.16 ,$114.47 ,3,0,3,11-06-2014
3193,7034,19-06-2014,3,505,$44.22 ,$132.65 ,3,0,3,12-06-2014
3194,7035,19-06-2014,550,938,$31.49 ,"$17,319.23 ",550,0,550,12-06-2014
3194,7036,19-06-2014,550,939,$48.29 ,"$26,559.23 ",550,0,550,12-06-2014
3195,7037,19-06-2014,60,358,$6.98 ,$418.95 ,60,0,60,12-06-2014
3196,7038,19-06-2014,3,375,$43.27 ,$129.81 ,3,0,3,12-06-2014
3196,7039,19-06-2014,3,376,$47.54 ,$142.63 ,3,0,3,12-06-2014
3196,7040,19-06-2014,3,377,$43.27 ,$129.81 ,3,0,3,12-06-2014
3196,7041,19-06-2014,3,378,$41.17 ,$123.51 ,3,0,3,12-06-2014
3197,7042,19-06-2014,60,356,$3.38 ,$202.86 ,60,0,60,12-06-2014
3197,7043,19-06-2014,60,357,$4.32 ,$258.93 ,60,0,60,12-06-2014
3198,7044,19-06-2014,3,394,$43.34 ,$130.03 ,3,0,3,12-06-2014
3198,7045,19-06-2014,3,395,$39.07 ,$117.21 ,3,0,3,12-06-2014
3198,7046,19-06-2014,3,396,$36.97 ,$110.91 ,3,0,3,12-06-2014
3198,7047,19-06-2014,3,397,$41.24 ,$123.73 ,3,0,3,12-06-2014
3199,7048,19-06-2014,3,490,$12.36 ,$37.08 ,3,0,3,12-06-2014
3200,7049,19-06-2014,550,513,$39.20 ,"$21,558.08 ",550,0,550,12-06-2014
3201,7050,19-06-2014,3,410,$36.97 ,$110.91 ,3,0,3,12-06-2014
3201,7051,19-06-2014,3,411,$34.87 ,$104.61 ,3,0,3,12-06-2014
3201,7052,19-06-2014,3,412,$39.14 ,$117.43 ,3,0,3,12-06-2014
3201,7053,19-06-2014,3,413,$47.58 ,$142.73 ,3,0,3,12-06-2014
3202,7054,19-06-2014,550,931,$34.87 ,"$19,178.78 ",550,82,468,12-06-2014
3202,7055,19-06-2014,550,932,$39.76 ,"$21,869.93 ",550,0,550,12-06-2014
3203,7056,19-06-2014,3,424,$49.85 ,$149.56 ,3,0,3,12-06-2014
3203,7057,19-06-2014,3,425,$45.58 ,$136.74 ,3,0,3,12-06-2014
3203,7058,19-06-2014,3,426,$43.48 ,$130.44 ,3,0,3,12-06-2014
3204,7059,19-06-2014,3,341,$47.58 ,$142.73 ,3,3,0,12-06-2014
3204,7060,19-06-2014,3,342,$45.48 ,$136.43 ,3,3,0,12-06-2014
3205,7061,19-06-2014,550,931,$34.35 ,"$18,890.03 ",550,0,550,12-06-2014
3205,7062,19-06-2014,550,932,$39.24 ,"$21,581.18 ",523,0,523,12-06-2014
3206,7063,19-06-2014,3,347,$43.27 ,$129.81 ,3,0,3,12-06-2014
3206,7064,19-06-2014,3,348,$41.17 ,$123.51 ,3,0,3,12-06-2014
3206,7065,19-06-2014,3,349,$45.44 ,$136.33 ,3,0,3,12-06-2014
3207,7066,19-06-2014,550,928,$32.77 ,"$18,023.78 ",550,0,550,12-06-2014
3207,7067,19-06-2014,550,929,$37.09 ,"$20,397.30 ",550,0,550,12-06-2014
3207,7068,19-06-2014,550,930,$43.04 ,"$23,671.73 ",550,0,550,12-06-2014
3208,7069,19-06-2014,550,332,$10.82 ,"$5,948.25 ",550,0,550,12-06-2014
3209,7070,20-06-2014,550,948,$82.83 ,"$45,558.98 ",550,0,550,13-06-2014
3209,7071,20-06-2014,550,907,$82.83 ,"$45,558.98 ",550,0,550,13-06-2014
3210,7072,20-06-2014,1250,325,$0.21 ,$262.50 ,1250,0,1250,13-06-2014
3210,7073,20-06-2014,1250,326,$0.21 ,$262.50 ,1250,125,1125,13-06-2014
3211,7074,20-06-2014,60,322,$28.70 ,"$1,721.79 ",60,0,60,13-06-2014
3212,7075,20-06-2014,550,930,$42.51 ,"$23,382.98 ",550,82,468,13-06-2014
3212,7076,20-06-2014,550,921,$5.59 ,"$3,072.30 ",550,0,550,13-06-2014
3213,7077,20-06-2014,60,952,$15.74 ,$944.37 ,60,0,60,13-06-2014
3214,7078,20-06-2014,550,933,$43.46 ,"$23,902.73 ",550,0,550,13-06-2014
3214,7079,20-06-2014,550,934,$37.62 ,"$20,691.83 ",550,0,550,13-06-2014
3215,7080,20-06-2014,550,317,$29.58 ,"$16,268.18 ",550,0,550,13-06-2014
3215,7081,20-06-2014,550,318,$36.10 ,"$19,854.45 ",523,0,523,13-06-2014
3215,7082,20-06-2014,550,319,$48.58 ,"$26,720.93 ",550,0,550,13-06-2014
3216,7083,20-06-2014,550,928,$32.25 ,"$17,735.03 ",468,0,468,13-06-2014
3216,7084,20-06-2014,550,929,$36.56 ,"$20,108.55 ",550,0,550,13-06-2014
3217,7085,20-06-2014,550,319,$46.42 ,"$25,531.28 ",550,0,550,13-06-2014
3218,7086,20-06-2014,3,359,$47.52 ,$142.57 ,3,0,3,13-06-2014
3218,7087,20-06-2014,3,360,$45.42 ,$136.27 ,3,0,3,13-06-2014
3218,7088,20-06-2014,3,361,$49.70 ,$149.09 ,3,0,3,13-06-2014
3218,7089,20-06-2014,3,362,$45.42 ,$136.27 ,3,0,3,13-06-2014
3218,7090,20-06-2014,3,363,$43.32 ,$129.97 ,3,0,3,13-06-2014
3219,7091,20-06-2014,3,2,$41.92 ,$125.75 ,3,0,3,13-06-2014
3220,7092,20-06-2014,3,1,$50.26 ,$150.79 ,3,0,3,13-06-2014
3221,7093,20-06-2014,3,366,$41.38 ,$124.14 ,3,0,3,13-06-2014
3221,7094,20-06-2014,3,367,$45.65 ,$136.96 ,3,0,3,13-06-2014
3221,7095,20-06-2014,3,368,$41.38 ,$124.14 ,3,0,3,13-06-2014
3221,7096,20-06-2014,3,369,$39.28 ,$117.84 ,3,0,3,13-06-2014
3222,7097,20-06-2014,550,530,$16.09 ,"$8,847.30 ",550,82,468,13-06-2014
3223,7098,20-06-2014,3,4,$57.03 ,$171.08 ,3,0,3,13-06-2014
3224,7099,20-06-2014,550,512,$37.09 ,"$20,397.30 ",550,0,550,13-06-2014
3225,7100,21-06-2014,550,513,$26.60 ,"$14,628.08 ",550,0,550,14-06-2014
3226,7101,21-06-2014,550,317,$27.06 ,"$14,882.18 ",468,0,468,14-06-2014
3226,7102,21-06-2014,550,318,$33.58 ,"$18,468.45 ",550,0,550,14-06-2014
3226,7103,21-06-2014,550,319,$46.06 ,"$25,334.93 ",550,0,550,14-06-2014
3227,7104,21-06-2014,3,408,$47.54 ,$142.63 ,3,0,3,14-06-2014
3227,7105,21-06-2014,3,409,$43.27 ,$129.81 ,3,0,3,14-06-2014
3227,7106,21-06-2014,3,410,$41.17 ,$123.51 ,3,0,3,14-06-2014
3227,7107,21-06-2014,3,411,$45.44 ,$136.33 ,3,0,3,14-06-2014
3227,7108,21-06-2014,3,412,$41.17 ,$123.51 ,3,0,3,14-06-2014
3227,7109,21-06-2014,3,413,$39.07 ,$117.21 ,3,0,3,14-06-2014
3228,7110,21-06-2014,3,422,$47.52 ,$142.57 ,3,0,3,14-06-2014
3228,7111,21-06-2014,3,423,$45.42 ,$136.27 ,3,0,3,14-06-2014
3228,7112,21-06-2014,3,424,$49.70 ,$149.09 ,3,0,3,14-06-2014
3228,7113,21-06-2014,3,425,$45.42 ,$136.27 ,3,0,3,14-06-2014
3228,7114,21-06-2014,3,426,$43.32 ,$129.97 ,3,0,3,14-06-2014
3229,7115,21-06-2014,3,320,$47.47 ,$142.41 ,3,0,3,14-06-2014
3229,7116,21-06-2014,3,321,$42.80 ,$128.39 ,3,0,3,14-06-2014
3229,7117,21-06-2014,60,322,$25.42 ,"$1,525.23 ",60,0,60,14-06-2014
3230,7118,21-06-2014,3,449,$49.85 ,$149.56 ,3,0,3,14-06-2014
3230,7119,21-06-2014,3,450,$45.58 ,$136.74 ,3,0,3,14-06-2014
3230,7120,21-06-2014,3,451,$43.48 ,$130.44 ,3,0,3,14-06-2014
3231,7121,21-06-2014,550,941,$62.99 ,"$34,644.23 ",550,0,550,14-06-2014
3232,7122,21-06-2014,3,320,$45.37 ,$136.11 ,3,0,3,14-06-2014
3232,7123,21-06-2014,3,321,$40.49 ,$121.46 ,3,0,3,14-06-2014
3233,7124,23-06-2014,3,504,$48.76 ,$146.29 ,3,0,3,16-06-2014
3234,7125,23-06-2014,3,497,$34.19 ,$102.56 ,3,0,3,16-06-2014
3235,7126,23-06-2014,3,323,$50.26 ,$150.79 ,3,0,3,16-06-2014
3236,7127,23-06-2014,550,523,$10.73 ,"$5,902.05 ",468,0,468,16-06-2014
3236,7128,23-06-2014,550,524,$14.12 ,"$7,767.38 ",550,0,550,16-06-2014
3237,7129,23-06-2014,60,492,$50.26 ,"$3,015.81 ",60,0,60,16-06-2014
3237,7130,23-06-2014,60,493,$57.15 ,"$3,429.09 ",60,0,60,16-06-2014
3237,7131,23-06-2014,60,494,$53.20 ,"$3,192.21 ",60,0,60,16-06-2014
3237,7132,23-06-2014,60,495,$63.69 ,"$3,821.58 ",60,0,60,16-06-2014
3237,7133,23-06-2014,60,496,$48.91 ,"$2,934.54 ",60,0,60,16-06-2014
3238,7134,23-06-2014,550,916,$40.94 ,"$22,516.73 ",550,0,550,16-06-2014
3239,7135,23-06-2014,60,506,$9.20 ,$551.88 ,60,0,60,16-06-2014
3240,7136,23-06-2014,550,351,$5.78 ,"$3,176.25 ",550,0,550,16-06-2014
3240,7137,23-06-2014,550,352,$1.16 ,$635.25 ,550,55,495,16-06-2014
3240,7138,23-06-2014,550,679,$5.78 ,"$3,176.25 ",550,0,550,16-06-2014
3241,7139,23-06-2014,550,507,$23.39 ,"$12,866.70 ",550,0,550,16-06-2014
3241,7140,23-06-2014,550,508,$27.65 ,"$15,205.58 ",550,0,550,16-06-2014
3242,7141,23-06-2014,550,355,$1.37 ,$750.75 ,550,82,468,16-06-2014
3242,7142,23-06-2014,550,940,$62.99 ,"$34,644.23 ",550,0,550,16-06-2014
3243,7143,23-06-2014,550,679,$6.20 ,"$3,407.25 ",550,0,550,16-06-2014
3244,7144,23-06-2014,550,507,$22.17 ,"$12,191.03 ",550,0,550,16-06-2014
3244,7145,23-06-2014,550,508,$29.28 ,"$16,106.48 ",550,0,550,16-06-2014
3245,7146,23-06-2014,3,491,$19.98 ,$59.94 ,3,0,3,16-06-2014
3246,7147,23-06-2014,3,347,$36.97 ,$110.91 ,3,0,3,16-06-2014
3246,7148,23-06-2014,3,348,$34.87 ,$104.61 ,3,0,3,16-06-2014
3246,7149,23-06-2014,3,349,$39.14 ,$117.43 ,3,0,3,16-06-2014
3247,7150,23-06-2014,550,935,$31.49 ,"$17,319.23 ",550,0,550,16-06-2014
3247,7151,23-06-2014,550,936,$48.29 ,"$26,559.23 ",550,0,550,16-06-2014
3248,7152,23-06-2014,3,394,$43.22 ,$129.65 ,3,0,3,16-06-2014
3248,7153,23-06-2014,3,395,$47.49 ,$142.47 ,3,0,3,16-06-2014
3248,7154,23-06-2014,3,396,$43.27 ,$129.81 ,3,0,3,16-06-2014
3248,7155,23-06-2014,3,397,$47.54 ,$142.63 ,3,0,3,16-06-2014
3249,7156,24-06-2014,550,476,$15.89 ,"$8,737.58 ",550,0,550,17-06-2014
3249,7157,24-06-2014,550,477,$11.67 ,"$6,416.03 ",550,0,550,17-06-2014
3249,7158,24-06-2014,550,478,$11.09 ,"$6,098.40 ",550,0,550,17-06-2014
3249,7159,24-06-2014,550,479,$15.89 ,"$8,737.58 ",550,0,550,17-06-2014
3249,7160,24-06-2014,550,480,$11.67 ,"$6,416.03 ",550,0,550,17-06-2014
3250,7161,24-06-2014,3,402,$47.47 ,$142.41 ,3,0,3,17-06-2014
3251,7162,24-06-2014,550,512,$34.98 ,"$19,236.53 ",550,0,550,17-06-2014
3252,7163,24-06-2014,3,408,$43.27 ,$129.81 ,3,0,3,17-06-2014
3252,7164,24-06-2014,3,409,$41.17 ,$123.51 ,3,0,3,17-06-2014
3253,7165,24-06-2014,550,525,$2.32 ,"$1,276.28 ",550,0,550,17-06-2014
3254,7166,24-06-2014,550,526,$3.64 ,"$2,003.93 ",550,0,550,17-06-2014
3255,7167,24-06-2014,550,908,$21.09 ,"$11,601.98 ",550,0,550,17-06-2014
3255,7168,24-06-2014,550,909,$30.44 ,"$16,741.73 ",523,0,523,17-06-2014
3255,7169,24-06-2014,550,913,$40.94 ,"$22,516.73 ",550,0,550,17-06-2014
3256,7170,24-06-2014,60,356,$3.60 ,$216.09 ,51,0,51,17-06-2014
3256,7171,24-06-2014,60,357,$3.98 ,$238.77 ,60,0,60,17-06-2014
3257,7172,24-06-2014,550,935,$31.49 ,"$17,319.23 ",550,0,550,17-06-2014
3257,7173,24-06-2014,550,936,$48.29 ,"$26,559.23 ",550,0,550,17-06-2014
3258,7174,24-06-2014,550,524,$12.97 ,"$7,132.13 ",550,0,550,17-06-2014
3259,7175,24-06-2014,550,911,$21.09 ,"$11,601.98 ",550,0,550,17-06-2014
3259,7176,24-06-2014,550,912,$30.44 ,"$16,741.73 ",550,0,550,17-06-2014
3260,7177,24-06-2014,550,910,$40.94 ,"$22,516.73 ",550,0,550,17-06-2014
3261,7178,24-06-2014,550,937,$62.99 ,"$34,644.23 ",550,0,550,17-06-2014
3262,7179,24-06-2014,3,468,$47.60 ,$142.79 ,3,0,3,17-06-2014
3262,7180,24-06-2014,3,469,$43.32 ,$129.97 ,3,0,3,17-06-2014
3263,7181,24-06-2014,3,462,$47.68 ,$143.04 ,3,0,3,17-06-2014
3264,7182,24-06-2014,550,510,$23.40 ,"$12,872.48 ",550,0,550,17-06-2014
3264,7183,24-06-2014,550,511,$27.87 ,"$15,326.85 ",550,0,550,17-06-2014
3265,7184,25-06-2014,550,527,$6.75 ,"$3,713.33 ",550,0,550,18-06-2014
3266,7185,25-06-2014,550,938,$31.49 ,"$17,319.23 ",468,0,468,18-06-2014
3266,7186,25-06-2014,550,939,$48.29 ,"$26,559.23 ",550,0,550,18-06-2014
3266,7187,25-06-2014,550,509,$36.28 ,"$19,952.63 ",550,0,550,18-06-2014
3267,7188,25-06-2014,60,492,$50.75 ,"$3,044.79 ",60,0,60,18-06-2014
3267,7189,25-06-2014,60,493,$58.26 ,"$3,495.87 ",60,0,60,18-06-2014
3267,7190,25-06-2014,60,494,$50.75 ,"$3,044.79 ",60,0,60,18-06-2014
3267,7191,25-06-2014,60,495,$62.93 ,"$3,775.59 ",60,0,60,18-06-2014
3267,7192,25-06-2014,60,496,$49.65 ,"$2,979.27 ",60,0,60,18-06-2014
3268,7193,25-06-2014,550,523,$10.38 ,"$5,711.48 ",550,0,550,18-06-2014
3269,7194,25-06-2014,3,436,$41.45 ,$124.36 ,3,0,3,18-06-2014
3269,7195,25-06-2014,3,437,$37.18 ,$111.54 ,3,0,3,18-06-2014
3270,7196,25-06-2014,3,490,$12.72 ,$38.15 ,3,0,3,18-06-2014
3270,7197,25-06-2014,3,491,$19.94 ,$59.82 ,3,0,3,18-06-2014
3271,7198,25-06-2014,3,528,$38.16 ,$114.47 ,3,0,3,18-06-2014
3272,7199,25-06-2014,3,505,$44.22 ,$132.65 ,3,0,3,18-06-2014
3273,7200,25-06-2014,550,938,$31.49 ,"$17,319.23 ",550,0,550,18-06-2014
3273,7201,25-06-2014,550,939,$48.29 ,"$26,559.23 ",550,0,550,18-06-2014
3274,7202,25-06-2014,60,358,$6.98 ,$418.95 ,60,0,60,18-06-2014
3275,7203,25-06-2014,3,379,$45.44 ,$136.33 ,3,0,3,18-06-2014
3275,7204,25-06-2014,3,380,$41.17 ,$123.51 ,3,0,3,18-06-2014
3275,7205,25-06-2014,3,381,$39.07 ,$117.21 ,3,0,3,18-06-2014
3275,7206,25-06-2014,3,438,$47.68 ,$143.04 ,3,0,3,18-06-2014
3275,7207,25-06-2014,3,439,$45.58 ,$136.74 ,3,0,3,18-06-2014
3275,7208,25-06-2014,3,440,$49.85 ,$149.56 ,3,0,3,18-06-2014
3275,7209,25-06-2014,3,441,$45.58 ,$136.74 ,3,0,3,18-06-2014
3275,7210,25-06-2014,3,442,$43.48 ,$130.44 ,3,0,3,18-06-2014
3275,7211,25-06-2014,3,443,$47.75 ,$143.26 ,3,0,3,18-06-2014
3275,7212,25-06-2014,3,444,$43.48 ,$130.44 ,3,0,3,18-06-2014
3275,7213,25-06-2014,3,445,$41.38 ,$124.14 ,3,0,3,18-06-2014
3275,7214,25-06-2014,3,446,$45.65 ,$136.96 ,3,0,3,18-06-2014
3275,7215,25-06-2014,3,447,$41.38 ,$124.14 ,3,0,3,18-06-2014
3275,7216,25-06-2014,3,448,$39.28 ,$117.84 ,3,0,3,18-06-2014
3275,7217,25-06-2014,3,449,$43.55 ,$130.66 ,3,0,3,18-06-2014
3275,7218,25-06-2014,3,450,$39.28 ,$117.84 ,3,0,3,18-06-2014
3275,7219,25-06-2014,3,451,$37.18 ,$111.54 ,3,0,3,18-06-2014
3275,7220,25-06-2014,3,452,$41.45 ,$124.36 ,3,0,3,18-06-2014
3275,7221,25-06-2014,3,453,$37.18 ,$111.54 ,3,0,3,18-06-2014
3275,7222,25-06-2014,3,454,$47.52 ,$142.57 ,3,0,3,18-06-2014
3275,7223,25-06-2014,3,455,$45.42 ,$136.27 ,3,0,3,18-06-2014
3275,7224,25-06-2014,3,456,$49.70 ,$149.09 ,3,0,3,18-06-2014
3275,7225,25-06-2014,3,457,$45.42 ,$136.27 ,3,0,3,18-06-2014
3275,7226,25-06-2014,3,458,$43.32 ,$129.97 ,3,0,3,18-06-2014
3275,7227,25-06-2014,3,459,$47.60 ,$142.79 ,3,0,3,18-06-2014
3275,7228,25-06-2014,3,460,$43.32 ,$129.97 ,3,0,3,18-06-2014
3276,7229,25-06-2014,60,356,$3.38 ,$202.86 ,51,0,51,18-06-2014
3276,7230,25-06-2014,60,357,$4.32 ,$258.93 ,60,0,60,18-06-2014
3277,7231,25-06-2014,3,375,$43.27 ,$129.81 ,3,0,3,18-06-2014
3277,7232,25-06-2014,3,376,$41.17 ,$123.51 ,3,0,3,18-06-2014
3277,7233,25-06-2014,3,377,$45.44 ,$136.33 ,3,0,3,18-06-2014
3277,7234,25-06-2014,3,378,$41.17 ,$123.51 ,3,0,3,18-06-2014
3277,7235,25-06-2014,3,379,$39.07 ,$117.21 ,3,0,3,18-06-2014
3277,7236,25-06-2014,3,380,$43.34 ,$130.03 ,3,0,3,18-06-2014
3278,7237,25-06-2014,3,490,$12.36 ,$37.08 ,3,0,3,18-06-2014
3279,7238,25-06-2014,550,513,$39.20 ,"$21,558.08 ",550,0,550,18-06-2014
3280,7239,25-06-2014,3,414,$45.48 ,$136.43 ,3,0,3,18-06-2014
3280,7240,25-06-2014,3,415,$49.75 ,$149.25 ,3,0,3,18-06-2014
3280,7241,25-06-2014,3,416,$45.48 ,$136.43 ,3,0,3,18-06-2014
3281,7242,26-06-2014,550,933,$43.98 ,"$24,191.48 ",550,0,550,19-06-2014
3281,7243,26-06-2014,550,934,$38.15 ,"$20,980.58 ",550,0,550,19-06-2014
3282,7244,26-06-2014,3,427,$47.75 ,$143.26 ,3,0,3,19-06-2014
3282,7245,26-06-2014,3,428,$43.48 ,$130.44 ,3,0,3,19-06-2014
3283,7246,26-06-2014,3,343,$49.75 ,$149.25 ,3,0,3,19-06-2014
3283,7247,26-06-2014,3,344,$45.48 ,$136.43 ,3,0,3,19-06-2014
3283,7248,26-06-2014,3,345,$43.38 ,$130.13 ,3,0,3,19-06-2014
3284,7249,26-06-2014,550,931,$34.35 ,"$18,890.03 ",550,0,550,19-06-2014
3284,7250,26-06-2014,550,932,$39.24 ,"$21,581.18 ",550,0,550,19-06-2014
3285,7251,26-06-2014,3,341,$47.47 ,$142.41 ,3,0,3,19-06-2014
3285,7252,26-06-2014,3,342,$45.37 ,$136.11 ,3,0,3,19-06-2014
3285,7253,26-06-2014,3,343,$49.64 ,$148.93 ,3,0,3,19-06-2014
3285,7254,26-06-2014,3,344,$45.37 ,$136.11 ,3,0,3,19-06-2014
3285,7255,26-06-2014,3,345,$43.27 ,$129.81 ,3,0,3,19-06-2014
3285,7256,26-06-2014,3,346,$47.54 ,$142.63 ,3,0,3,19-06-2014
