TransactionID,ProductID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,TransactionType,Quantity,ActualCost,ModifiedDate
144908,880,61420,3,02-12-2013,S,1,$54.99 ,02-12-2013
144909,712,61421,1,02-12-2013,S,1,$8.99 ,02-12-2013
144910,969,61421,2,02-12-2013,S,1,"$2,384.07 ",02-12-2013
144911,711,61422,4,02-12-2013,S,1,$34.99 ,02-12-2013
144912,923,61422,2,02-12-2013,S,1,$4.99 ,02-12-2013
144913,934,61422,3,02-12-2013,S,1,$28.99 ,02-12-2013
144914,956,61422,1,02-12-2013,S,1,"$2,384.07 ",02-12-2013
144915,711,61423,4,02-12-2013,S,1,$34.99 ,02-12-2013
144916,922,61423,2,02-12-2013,S,1,$3.99 ,02-12-2013
144917,931,61423,3,02-12-2013,S,1,$21.49 ,02-12-2013
144918,999,61423,1,02-12-2013,S,1,$539.99 ,02-12-2013
144919,711,61424,2,02-12-2013,S,1,$34.99 ,02-12-2013
144920,999,61424,1,02-12-2013,S,1,$539.99 ,02-12-2013
144921,707,61425,2,02-12-2013,S,1,$34.99 ,02-12-2013
144922,972,61425,1,02-12-2013,S,1,"$1,214.85 ",02-12-2013
144923,707,61426,4,02-12-2013,S,1,$34.99 ,02-12-2013
144924,870,61426,3,02-12-2013,S,1,$4.99 ,02-12-2013
144925,872,61426,2,02-12-2013,S,1,$8.99 ,02-12-2013
144926,999,61426,1,02-12-2013,S,1,$539.99 ,02-12-2013
144927,999,61427,1,02-12-2013,S,1,$539.99 ,02-12-2013
144928,319,1321,1,03-12-2013,P,550,$46.42 ,03-12-2013
144929,364,1322,1,03-12-2013,P,3,$47.60 ,03-12-2013
144930,365,1322,2,03-12-2013,P,3,$43.32 ,03-12-2013
144931,2,1323,1,03-12-2013,P,3,$41.92 ,03-12-2013
144932,1,1324,1,03-12-2013,P,3,$50.26 ,03-12-2013
144933,722,53679,0,03-12-2013,W,10,$0.00 ,03-12-2013
144934,738,53680,0,03-12-2013,W,16,$0.00 ,03-12-2013
144935,742,53681,0,03-12-2013,W,6,$0.00 ,03-12-2013
144936,743,53682,0,03-12-2013,W,17,$0.00 ,03-12-2013
144937,747,53683,0,03-12-2013,W,5,$0.00 ,03-12-2013
144938,748,53684,0,03-12-2013,W,11,$0.00 ,03-12-2013
144939,765,53685,0,03-12-2013,W,1,$0.00 ,03-12-2013
144940,769,53686,0,03-12-2013,W,1,$0.00 ,03-12-2013
144941,779,53687,0,03-12-2013,W,38,$0.00 ,03-12-2013
144942,780,53688,0,03-12-2013,W,33,$0.00 ,03-12-2013
144943,781,53689,0,03-12-2013,W,35,$0.00 ,03-12-2013
144944,782,53690,0,03-12-2013,W,48,$0.00 ,03-12-2013
144945,783,53691,0,03-12-2013,W,52,$0.00 ,03-12-2013
144946,784,53692,0,03-12-2013,W,46,$0.00 ,03-12-2013
144947,790,53693,0,03-12-2013,W,3,$0.00 ,03-12-2013
144948,792,53694,0,03-12-2013,W,14,$0.00 ,03-12-2013
144949,793,53695,0,03-12-2013,W,40,$0.00 ,03-12-2013
144950,794,53696,0,03-12-2013,W,25,$0.00 ,03-12-2013
144951,795,53697,0,03-12-2013,W,19,$0.00 ,03-12-2013
144952,796,53698,0,03-12-2013,W,12,$0.00 ,03-12-2013
144953,797,53699,0,03-12-2013,W,49,$0.00 ,03-12-2013
144954,798,53700,0,03-12-2013,W,36,$0.00 ,03-12-2013
144955,799,53701,0,03-12-2013,W,17,$0.00 ,03-12-2013
144956,800,53702,0,03-12-2013,W,11,$0.00 ,03-12-2013
144957,801,53703,0,03-12-2013,W,62,$0.00 ,03-12-2013
144958,808,53704,0,03-12-2013,W,14,$0.00 ,03-12-2013
144959,809,53705,0,03-12-2013,W,26,$0.00 ,03-12-2013
144960,822,53706,0,03-12-2013,W,9,$0.00 ,03-12-2013
144961,835,53707,0,03-12-2013,W,24,$0.00 ,03-12-2013
144962,836,53708,0,03-12-2013,W,17,$0.00 ,03-12-2013
144963,885,53709,0,03-12-2013,W,10,$0.00 ,03-12-2013
144964,886,53710,0,03-12-2013,W,8,$0.00 ,03-12-2013
144965,889,53711,0,03-12-2013,W,19,$0.00 ,03-12-2013
144966,892,53712,0,03-12-2013,W,18,$0.00 ,03-12-2013
144967,893,53713,0,03-12-2013,W,11,$0.00 ,03-12-2013
144968,895,53714,0,03-12-2013,W,16,$0.00 ,03-12-2013
144969,896,53715,0,03-12-2013,W,2,$0.00 ,03-12-2013
144970,899,53716,0,03-12-2013,W,11,$0.00 ,03-12-2013
144971,900,53717,0,03-12-2013,W,15,$0.00 ,03-12-2013
144972,904,53718,0,03-12-2013,W,30,$0.00 ,03-12-2013
144973,905,53719,0,03-12-2013,W,30,$0.00 ,03-12-2013
144974,917,53720,0,03-12-2013,W,26,$0.00 ,03-12-2013
144975,920,53721,0,03-12-2013,W,14,$0.00 ,03-12-2013
144976,924,53722,0,03-12-2013,W,16,$0.00 ,03-12-2013
144977,925,53723,0,03-12-2013,W,38,$0.00 ,03-12-2013
144978,944,53724,0,03-12-2013,W,11,$0.00 ,03-12-2013
144979,945,53725,0,03-12-2013,W,35,$0.00 ,03-12-2013
144980,949,53726,0,03-12-2013,W,6,$0.00 ,03-12-2013
144981,951,53727,0,03-12-2013,W,26,$0.00 ,03-12-2013
144982,953,53728,0,03-12-2013,W,34,$0.00 ,03-12-2013
144983,954,53729,0,03-12-2013,W,38,$0.00 ,03-12-2013
144984,955,53730,0,03-12-2013,W,17,$0.00 ,03-12-2013
144985,956,53731,0,03-12-2013,W,5,$0.00 ,03-12-2013
144986,957,53732,0,03-12-2013,W,42,$0.00 ,03-12-2013
144987,958,53733,0,03-12-2013,W,29,$0.00 ,03-12-2013
144988,959,53734,0,03-12-2013,W,23,$0.00 ,03-12-2013
144989,960,53735,0,03-12-2013,W,7,$0.00 ,03-12-2013
144990,961,53736,0,03-12-2013,W,35,$0.00 ,03-12-2013
144991,962,53737,0,03-12-2013,W,26,$0.00 ,03-12-2013
144992,963,53738,0,03-12-2013,W,11,$0.00 ,03-12-2013
144993,964,53739,0,03-12-2013,W,6,$0.00 ,03-12-2013
144994,965,53740,0,03-12-2013,W,37,$0.00 ,03-12-2013
144995,966,53741,0,03-12-2013,W,42,$0.00 ,03-12-2013
144996,967,53742,0,03-12-2013,W,24,$0.00 ,03-12-2013
144997,968,53743,0,03-12-2013,W,12,$0.00 ,03-12-2013
144998,969,53744,0,03-12-2013,W,45,$0.00 ,03-12-2013
144999,970,53745,0,03-12-2013,W,12,$0.00 ,03-12-2013
145000,971,53746,0,03-12-2013,W,13,$0.00 ,03-12-2013
145001,972,53747,0,03-12-2013,W,43,$0.00 ,03-12-2013
145002,973,53748,0,03-12-2013,W,77,$0.00 ,03-12-2013
145003,974,53749,0,03-12-2013,W,29,$0.00 ,03-12-2013
145004,975,53750,0,03-12-2013,W,13,$0.00 ,03-12-2013
145005,976,53751,0,03-12-2013,W,86,$0.00 ,03-12-2013
145006,977,53752,0,03-12-2013,W,24,$0.00 ,03-12-2013
145007,978,53753,0,03-12-2013,W,9,$0.00 ,03-12-2013
145008,979,53754,0,03-12-2013,W,40,$0.00 ,03-12-2013
145009,980,53755,0,03-12-2013,W,20,$0.00 ,03-12-2013
145010,981,53756,0,03-12-2013,W,31,$0.00 ,03-12-2013
145011,982,53757,0,03-12-2013,W,10,$0.00 ,03-12-2013
145012,983,53758,0,03-12-2013,W,15,$0.00 ,03-12-2013
145013,984,53759,0,03-12-2013,W,10,$0.00 ,03-12-2013
145014,985,53760,0,03-12-2013,W,12,$0.00 ,03-12-2013
145015,986,53761,0,03-12-2013,W,11,$0.00 ,03-12-2013
145016,987,53762,0,03-12-2013,W,13,$0.00 ,03-12-2013
145017,988,53763,0,03-12-2013,W,18,$0.00 ,03-12-2013
145018,989,53764,0,03-12-2013,W,21,$0.00 ,03-12-2013
145019,990,53765,0,03-12-2013,W,15,$0.00 ,03-12-2013
145020,991,53766,0,03-12-2013,W,16,$0.00 ,03-12-2013
145021,992,53767,0,03-12-2013,W,18,$0.00 ,03-12-2013
145022,993,53768,0,03-12-2013,W,17,$0.00 ,03-12-2013
145023,996,53769,0,03-12-2013,W,24,$0.00 ,03-12-2013
145024,997,53770,0,03-12-2013,W,16,$0.00 ,03-12-2013
145025,998,53771,0,03-12-2013,W,69,$0.00 ,03-12-2013
145026,999,53772,0,03-12-2013,W,58,$0.00 ,03-12-2013
145027,514,53773,0,03-12-2013,W,227,$0.00 ,03-12-2013
145028,516,53774,0,03-12-2013,W,252,$0.00 ,03-12-2013
145029,517,53775,0,03-12-2013,W,169,$0.00 ,03-12-2013
145030,518,53776,0,03-12-2013,W,380,$0.00 ,03-12-2013
145031,519,53777,0,03-12-2013,W,113,$0.00 ,03-12-2013
145032,520,53778,0,03-12-2013,W,223,$0.00 ,03-12-2013
145033,521,53779,0,03-12-2013,W,102,$0.00 ,03-12-2013
145034,522,53780,0,03-12-2013,W,225,$0.00 ,03-12-2013
145035,680,53781,0,03-12-2013,W,12,$0.00 ,03-12-2013
145036,706,53782,0,03-12-2013,W,14,$0.00 ,03-12-2013
145037,719,53783,0,03-12-2013,W,3,$0.00 ,03-12-2013
145038,722,53784,0,03-12-2013,W,25,$0.00 ,03-12-2013
145039,736,53785,0,03-12-2013,W,16,$0.00 ,03-12-2013
145040,737,53786,0,03-12-2013,W,70,$0.00 ,03-12-2013
145041,738,53787,0,03-12-2013,W,58,$0.00 ,03-12-2013
145042,739,53788,0,03-12-2013,W,33,$0.00 ,03-12-2013
145043,742,53789,0,03-12-2013,W,35,$0.00 ,03-12-2013
145044,743,53790,0,03-12-2013,W,52,$0.00 ,03-12-2013
145045,746,53791,0,03-12-2013,W,46,$0.00 ,03-12-2013
145046,747,53792,0,03-12-2013,W,48,$0.00 ,03-12-2013
145047,748,53793,0,03-12-2013,W,38,$0.00 ,03-12-2013
145048,805,53794,0,03-12-2013,W,541,$0.00 ,03-12-2013
145049,806,53795,0,03-12-2013,W,925,$0.00 ,03-12-2013
145050,807,53796,0,03-12-2013,W,225,$0.00 ,03-12-2013
145051,808,53797,0,03-12-2013,W,227,$0.00 ,03-12-2013
145052,810,53798,0,03-12-2013,W,252,$0.00 ,03-12-2013
145053,811,53799,0,03-12-2013,W,169,$0.00 ,03-12-2013
145054,812,53800,0,03-12-2013,W,380,$0.00 ,03-12-2013
145055,813,53801,0,03-12-2013,W,113,$0.00 ,03-12-2013
145056,815,53802,0,03-12-2013,W,227,$0.00 ,03-12-2013
145057,816,53803,0,03-12-2013,W,252,$0.00 ,03-12-2013
145058,818,53804,0,03-12-2013,W,169,$0.00 ,03-12-2013
145059,819,53805,0,03-12-2013,W,380,$0.00 ,03-12-2013
145060,820,53806,0,03-12-2013,W,113,$0.00 ,03-12-2013
145061,821,53807,0,03-12-2013,W,550,$0.00 ,03-12-2013
145062,822,53808,0,03-12-2013,W,49,$0.00 ,03-12-2013
145063,823,53809,0,03-12-2013,W,227,$0.00 ,03-12-2013
145064,824,53810,0,03-12-2013,W,252,$0.00 ,03-12-2013
145065,826,53811,0,03-12-2013,W,169,$0.00 ,03-12-2013
145066,827,53812,0,03-12-2013,W,380,$0.00 ,03-12-2013
145067,828,53813,0,03-12-2013,W,113,$0.00 ,03-12-2013
145068,829,53814,0,03-12-2013,W,550,$0.00 ,03-12-2013
145069,833,53815,0,03-12-2013,W,113,$0.00 ,03-12-2013
145070,834,53816,0,03-12-2013,W,46,$0.00 ,03-12-2013
145071,835,53817,0,03-12-2013,W,24,$0.00 ,03-12-2013
145072,836,53818,0,03-12-2013,W,148,$0.00 ,03-12-2013
145073,838,53819,0,03-12-2013,W,40,$0.00 ,03-12-2013
145074,839,53820,0,03-12-2013,W,25,$0.00 ,03-12-2013
145075,840,53821,0,03-12-2013,W,19,$0.00 ,03-12-2013
145076,885,53822,0,03-12-2013,W,42,$0.00 ,03-12-2013
145077,886,53823,0,03-12-2013,W,37,$0.00 ,03-12-2013
145078,887,53824,0,03-12-2013,W,38,$0.00 ,03-12-2013
145079,888,53825,0,03-12-2013,W,17,$0.00 ,03-12-2013
145080,889,53826,0,03-12-2013,W,5,$0.00 ,03-12-2013
145081,890,53827,0,03-12-2013,W,54,$0.00 ,03-12-2013
145082,891,53828,0,03-12-2013,W,37,$0.00 ,03-12-2013
145083,892,53829,0,03-12-2013,W,55,$0.00 ,03-12-2013
145084,893,53830,0,03-12-2013,W,79,$0.00 ,03-12-2013
145085,894,53831,0,03-12-2013,W,1691,$0.00 ,03-12-2013
145086,895,53832,0,03-12-2013,W,40,$0.00 ,03-12-2013
145087,896,53833,0,03-12-2013,W,29,$0.00 ,03-12-2013
145088,897,53834,0,03-12-2013,W,23,$0.00 ,03-12-2013
145089,898,53835,0,03-12-2013,W,7,$0.00 ,03-12-2013
145090,899,53836,0,03-12-2013,W,35,$0.00 ,03-12-2013
145091,900,53837,0,03-12-2013,W,26,$0.00 ,03-12-2013
145092,901,53838,0,03-12-2013,W,11,$0.00 ,03-12-2013
145093,902,53839,0,03-12-2013,W,6,$0.00 ,03-12-2013
145094,903,53840,0,03-12-2013,W,9,$0.00 ,03-12-2013
145095,904,53841,0,03-12-2013,W,31,$0.00 ,03-12-2013
145096,905,53842,0,03-12-2013,W,10,$0.00 ,03-12-2013
145097,906,53843,0,03-12-2013,W,15,$0.00 ,03-12-2013
145098,917,53844,0,03-12-2013,W,12,$0.00 ,03-12-2013
145099,918,53845,0,03-12-2013,W,11,$0.00 ,03-12-2013
145100,919,53846,0,03-12-2013,W,13,$0.00 ,03-12-2013
145101,920,53847,0,03-12-2013,W,18,$0.00 ,03-12-2013
145102,924,53848,0,03-12-2013,W,15,$0.00 ,03-12-2013
145103,925,53849,0,03-12-2013,W,16,$0.00 ,03-12-2013
145104,926,53850,0,03-12-2013,W,18,$0.00 ,03-12-2013
145105,927,53851,0,03-12-2013,W,17,$0.00 ,03-12-2013
145106,942,53852,0,03-12-2013,W,20,$0.00 ,03-12-2013
145107,943,53853,0,03-12-2013,W,21,$0.00 ,03-12-2013
145108,944,53854,0,03-12-2013,W,10,$0.00 ,03-12-2013
145109,945,53855,0,03-12-2013,W,1691,$0.00 ,03-12-2013
145110,946,53856,0,03-12-2013,W,223,$0.00 ,03-12-2013
145111,947,53857,0,03-12-2013,W,327,$0.00 ,03-12-2013
145112,949,53858,0,03-12-2013,W,541,$0.00 ,03-12-2013
145113,950,53859,0,03-12-2013,W,925,$0.00 ,03-12-2013
145114,951,53860,0,03-12-2013,W,225,$0.00 ,03-12-2013
145115,994,53861,0,03-12-2013,W,794,$0.00 ,03-12-2013
145116,995,53862,0,03-12-2013,W,559,$0.00 ,03-12-2013
145117,996,53863,0,03-12-2013,W,338,$0.00 ,03-12-2013
145118,3,53864,0,03-12-2013,W,17150,$0.00 ,03-12-2013
145119,324,53865,0,03-12-2013,W,4162,$0.00 ,03-12-2013
145120,327,53866,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145121,328,53867,0,03-12-2013,W,1038,$0.00 ,03-12-2013
145122,329,53868,0,03-12-2013,W,1324,$0.00 ,03-12-2013
145123,330,53869,0,03-12-2013,W,1100,$0.00 ,03-12-2013
145124,398,53870,0,03-12-2013,W,1731,$0.00 ,03-12-2013
145125,399,53871,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145126,400,53872,0,03-12-2013,W,792,$0.00 ,03-12-2013
145127,401,53873,0,03-12-2013,W,2590,$0.00 ,03-12-2013
145128,529,53874,0,03-12-2013,W,1731,$0.00 ,03-12-2013
145129,532,53875,0,03-12-2013,W,8324,$0.00 ,03-12-2013
145130,533,53876,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145131,534,53877,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145132,802,53878,0,03-12-2013,W,726,$0.00 ,03-12-2013
145133,803,53879,0,03-12-2013,W,566,$0.00 ,03-12-2013
145134,804,53880,0,03-12-2013,W,789,$0.00 ,03-12-2013
145135,316,53881,0,03-12-2013,W,4162,$0.00 ,03-12-2013
145136,331,53882,0,03-12-2013,W,4162,$0.00 ,03-12-2013
145137,350,53883,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145138,531,53884,0,03-12-2013,W,2081,$0.00 ,03-12-2013
145139,796,61428,1,03-12-2013,S,1,"$2,443.35 ",03-12-2013
145140,873,61428,4,03-12-2013,S,1,$2.29 ,03-12-2013
145141,922,61428,2,03-12-2013,S,1,$3.99 ,03-12-2013
145142,933,61428,3,03-12-2013,S,1,$32.60 ,03-12-2013
145143,707,61429,4,03-12-2013,S,1,$34.99 ,03-12-2013
145144,792,61429,1,03-12-2013,S,1,"$2,443.35 ",03-12-2013
145145,922,61429,2,03-12-2013,S,1,$3.99 ,03-12-2013
145146,933,61429,3,03-12-2013,S,1,$32.60 ,03-12-2013
145147,708,61430,1,03-12-2013,S,1,$34.99 ,03-12-2013
145148,922,61431,1,03-12-2013,S,1,$3.99 ,03-12-2013
145149,932,61431,2,03-12-2013,S,1,$24.99 ,03-12-2013
145150,873,61432,3,03-12-2013,S,1,$2.29 ,03-12-2013
145151,921,61432,2,03-12-2013,S,1,$4.99 ,03-12-2013
145152,929,61432,1,03-12-2013,S,1,$29.99 ,03-12-2013
145153,873,61433,3,03-12-2013,S,1,$2.29 ,03-12-2013
145154,877,61433,4,03-12-2013,S,1,$7.95 ,03-12-2013
145155,921,61433,2,03-12-2013,S,1,$4.99 ,03-12-2013
145156,929,61433,1,03-12-2013,S,1,$29.99 ,03-12-2013
145157,712,61434,2,03-12-2013,S,1,$8.99 ,03-12-2013
145158,870,61434,1,03-12-2013,S,1,$4.99 ,03-12-2013
145159,712,61435,2,03-12-2013,S,1,$8.99 ,03-12-2013
145160,881,61435,1,03-12-2013,S,1,$53.99 ,03-12-2013
145161,870,61436,3,03-12-2013,S,1,$4.99 ,03-12-2013
145162,872,61436,4,03-12-2013,S,1,$8.99 ,03-12-2013
145163,923,61436,1,03-12-2013,S,1,$4.99 ,03-12-2013
145164,934,61436,2,03-12-2013,S,1,$28.99 ,03-12-2013
145165,859,61437,5,03-12-2013,S,1,$24.49 ,03-12-2013
145166,870,61437,4,03-12-2013,S,1,$4.99 ,03-12-2013
145167,871,61437,3,03-12-2013,S,1,$9.99 ,03-12-2013
145168,878,61437,2,03-12-2013,S,1,$21.98 ,03-12-2013
145169,990,61437,1,03-12-2013,S,1,$539.99 ,03-12-2013
145170,882,61438,2,03-12-2013,S,1,$53.99 ,03-12-2013
145171,974,61438,1,03-12-2013,S,1,"$1,700.99 ",03-12-2013
145172,713,61439,2,03-12-2013,S,1,$49.99 ,03-12-2013
145173,973,61439,1,03-12-2013,S,1,"$1,700.99 ",03-12-2013
145174,713,61440,2,03-12-2013,S,1,$49.99 ,03-12-2013
145175,982,61440,1,03-12-2013,S,1,$769.49 ,03-12-2013
145176,780,61441,1,03-12-2013,S,1,"$2,319.99 ",03-12-2013
145177,860,61441,4,03-12-2013,S,1,$24.49 ,03-12-2013
145178,870,61441,3,03-12-2013,S,1,$4.99 ,03-12-2013
145179,871,61441,2,03-12-2013,S,1,$9.99 ,03-12-2013
145180,784,61442,1,03-12-2013,S,1,"$2,294.99 ",03-12-2013
145181,930,61442,2,03-12-2013,S,1,$35.00 ,03-12-2013
145182,883,61443,1,03-12-2013,S,1,$53.99 ,03-12-2013
145183,873,61444,3,03-12-2013,S,1,$2.29 ,03-12-2013
145184,921,61444,2,03-12-2013,S,1,$4.99 ,03-12-2013
145185,928,61444,1,03-12-2013,S,1,$24.99 ,03-12-2013
145186,873,61445,2,03-12-2013,S,1,$2.29 ,03-12-2013
145187,931,61445,1,03-12-2013,S,1,$21.49 ,03-12-2013
145188,858,61446,3,03-12-2013,S,1,$24.49 ,03-12-2013
145189,922,61446,2,03-12-2013,S,1,$3.99 ,03-12-2013
145190,933,61446,1,03-12-2013,S,1,$32.60 ,03-12-2013
145191,874,61447,3,03-12-2013,S,1,$8.99 ,03-12-2013
145192,921,61447,2,03-12-2013,S,1,$4.99 ,03-12-2013
145193,929,61447,1,03-12-2013,S,1,$29.99 ,03-12-2013
145194,929,61448,1,03-12-2013,S,1,$29.99 ,03-12-2013
145195,922,61449,1,03-12-2013,S,1,$3.99 ,03-12-2013
145196,933,61449,2,03-12-2013,S,1,$32.60 ,03-12-2013
145197,873,61450,3,03-12-2013,S,1,$2.29 ,03-12-2013
145198,921,61450,2,03-12-2013,S,1,$4.99 ,03-12-2013
145199,929,61450,1,03-12-2013,S,1,$29.99 ,03-12-2013
145200,711,61451,3,03-12-2013,S,1,$34.99 ,03-12-2013
145201,716,61451,5,03-12-2013,S,1,$49.99 ,03-12-2013
145202,858,61451,4,03-12-2013,S,1,$24.49 ,03-12-2013
145203,921,61451,1,03-12-2013,S,1,$4.99 ,03-12-2013
145204,929,61451,2,03-12-2013,S,1,$29.99 ,03-12-2013
145205,873,61452,2,03-12-2013,S,1,$2.29 ,03-12-2013
145206,929,61452,1,03-12-2013,S,1,$29.99 ,03-12-2013
145207,708,61453,3,03-12-2013,S,1,$34.99 ,03-12-2013
145208,870,61453,1,03-12-2013,S,1,$4.99 ,03-12-2013
145209,871,61453,2,03-12-2013,S,1,$9.99 ,03-12-2013
145210,870,61454,1,03-12-2013,S,1,$4.99 ,03-12-2013
145211,871,61454,2,03-12-2013,S,1,$9.99 ,03-12-2013
145212,880,61454,3,03-12-2013,S,1,$54.99 ,03-12-2013
145213,860,61455,2,03-12-2013,S,1,$24.49 ,03-12-2013
145214,867,61455,1,03-12-2013,S,1,$69.99 ,03-12-2013
145215,865,61456,1,03-12-2013,S,1,$63.50 ,03-12-2013
145216,870,61456,2,03-12-2013,S,1,$4.99 ,03-12-2013
145217,873,61457,2,03-12-2013,S,1,$2.29 ,03-12-2013
145218,921,61457,1,03-12-2013,S,1,$4.99 ,03-12-2013
145219,873,61458,2,03-12-2013,S,1,$2.29 ,03-12-2013
145220,921,61458,1,03-12-2013,S,1,$4.99 ,03-12-2013
145221,865,61459,2,03-12-2013,S,1,$63.50 ,03-12-2013
145222,921,61459,1,03-12-2013,S,1,$4.99 ,03-12-2013
145223,866,61460,3,03-12-2013,S,1,$63.50 ,03-12-2013
145224,921,61460,1,03-12-2013,S,1,$4.99 ,03-12-2013
145225,928,61460,2,03-12-2013,S,1,$24.99 ,03-12-2013
145226,716,61461,3,03-12-2013,S,1,$49.99 ,03-12-2013
145227,858,61461,4,03-12-2013,S,1,$24.49 ,03-12-2013
145228,921,61461,1,03-12-2013,S,1,$4.99 ,03-12-2013
145229,930,61461,2,03-12-2013,S,1,$35.00 ,03-12-2013
145230,873,61462,2,03-12-2013,S,1,$2.29 ,03-12-2013
145231,930,61462,1,03-12-2013,S,1,$35.00 ,03-12-2013
145232,930,61463,1,03-12-2013,S,1,$35.00 ,03-12-2013
145233,878,61464,1,03-12-2013,S,1,$21.98 ,03-12-2013
145234,711,61465,3,03-12-2013,S,1,$34.99 ,03-12-2013
145235,712,61465,4,03-12-2013,S,1,$8.99 ,03-12-2013
145236,878,61465,2,03-12-2013,S,1,$21.98 ,03-12-2013
145237,883,61465,5,03-12-2013,S,1,$53.99 ,03-12-2013
145238,991,61465,1,03-12-2013,S,1,$539.99 ,03-12-2013
145239,780,61466,1,03-12-2013,S,1,"$2,319.99 ",03-12-2013
145240,873,61466,3,03-12-2013,S,1,$2.29 ,03-12-2013
145241,930,61466,2,03-12-2013,S,1,$35.00 ,03-12-2013
145242,877,61467,2,03-12-2013,S,1,$7.95 ,03-12-2013
145243,978,61467,1,03-12-2013,S,1,$742.35 ,03-12-2013
145244,708,61468,2,03-12-2013,S,1,$34.99 ,03-12-2013
145245,959,61468,1,03-12-2013,S,1,$742.35 ,03-12-2013
145246,953,61469,1,03-12-2013,S,1,"$1,214.85 ",03-12-2013
145247,707,61470,4,03-12-2013,S,1,$34.99 ,03-12-2013
145248,712,61470,5,03-12-2013,S,1,$8.99 ,03-12-2013
145249,923,61470,2,03-12-2013,S,1,$4.99 ,03-12-2013
145250,934,61470,3,03-12-2013,S,1,$28.99 ,03-12-2013
145251,955,61470,1,03-12-2013,S,1,"$2,384.07 ",03-12-2013
145252,801,61471,1,03-12-2013,S,1,"$1,120.49 ",03-12-2013
145253,858,61471,4,03-12-2013,S,1,$24.49 ,03-12-2013
145254,922,61471,3,03-12-2013,S,1,$3.99 ,03-12-2013
145255,932,61471,2,03-12-2013,S,1,$24.99 ,03-12-2013
145256,782,61472,1,03-12-2013,S,1,"$2,294.99 ",03-12-2013
145257,873,61472,2,03-12-2013,S,1,$2.29 ,03-12-2013
145258,782,61473,1,03-12-2013,S,1,"$2,294.99 ",03-12-2013
145259,871,61473,2,03-12-2013,S,1,$9.99 ,03-12-2013
145260,962,61474,1,03-12-2013,S,1,$742.35 ,03-12-2013
145261,711,61475,2,03-12-2013,S,1,$34.99 ,03-12-2013
145262,955,61475,1,03-12-2013,S,1,"$2,384.07 ",03-12-2013
145263,873,61476,3,03-12-2013,S,1,$2.29 ,03-12-2013
145264,931,61476,2,03-12-2013,S,1,$21.49 ,03-12-2013
145265,997,61476,1,03-12-2013,S,1,$539.99 ,03-12-2013
145266,800,61477,1,03-12-2013,S,1,"$1,120.49 ",03-12-2013
145267,870,61477,3,03-12-2013,S,1,$4.99 ,03-12-2013
145268,872,61477,2,03-12-2013,S,1,$8.99 ,03-12-2013
145269,880,61477,4,03-12-2013,S,1,$54.99 ,03-12-2013
145270,799,61478,1,03-12-2013,S,1,"$1,120.49 ",03-12-2013
145271,874,61478,3,03-12-2013,S,1,$8.99 ,03-12-2013
145272,922,61478,2,03-12-2013,S,1,$3.99 ,03-12-2013
145273,932,61478,4,03-12-2013,S,1,$24.99 ,03-12-2013
145274,712,61479,1,03-12-2013,S,1,$8.99 ,03-12-2013
145275,973,61479,2,03-12-2013,S,1,"$1,700.99 ",03-12-2013
145276,797,61480,1,03-12-2013,S,1,"$1,120.49 ",03-12-2013
145277,883,61480,2,03-12-2013,S,1,$53.99 ,03-12-2013
145278,980,61481,1,03-12-2013,S,1,$769.49 ,03-12-2013
145279,359,1325,1,04-12-2013,P,3,$47.68 ,04-12-2013
145280,360,1325,2,04-12-2013,P,3,$45.58 ,04-12-2013
145281,361,1325,3,04-12-2013,P,3,$49.85 ,04-12-2013
145282,362,1325,4,04-12-2013,P,3,$45.58 ,04-12-2013
145283,363,1325,5,04-12-2013,P,3,$43.48 ,04-12-2013
145284,364,1325,6,04-12-2013,P,3,$47.75 ,04-12-2013
145285,365,1325,7,04-12-2013,P,3,$43.48 ,04-12-2013
145286,366,1325,8,04-12-2013,P,3,$41.38 ,04-12-2013
145287,367,1325,9,04-12-2013,P,3,$45.65 ,04-12-2013
145288,368,1325,10,04-12-2013,P,3,$41.38 ,04-12-2013
145289,369,1325,11,04-12-2013,P,3,$39.28 ,04-12-2013
145290,370,1325,12,04-12-2013,P,3,$43.55 ,04-12-2013
145291,371,1325,13,04-12-2013,P,3,$39.28 ,04-12-2013
145292,372,1325,14,04-12-2013,P,3,$37.18 ,04-12-2013
145293,373,1325,15,04-12-2013,P,3,$41.45 ,04-12-2013
145294,374,1325,16,04-12-2013,P,3,$37.18 ,04-12-2013
145295,530,1326,1,04-12-2013,P,550,$16.09 ,04-12-2013
145296,4,1327,1,04-12-2013,P,3,$57.03 ,04-12-2013
145297,512,1328,1,04-12-2013,P,550,$37.09 ,04-12-2013
145298,513,1329,1,04-12-2013,P,550,$26.60 ,04-12-2013
145299,317,1330,1,04-12-2013,P,550,$27.06 ,04-12-2013
145300,318,1330,2,04-12-2013,P,550,$33.58 ,04-12-2013
145301,319,1330,3,04-12-2013,P,550,$46.06 ,04-12-2013
145302,403,1331,1,04-12-2013,P,3,$47.47 ,04-12-2013
