WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
53666,400,20,20,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53667,401,46,46,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53668,529,33,33,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53669,532,132,132,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53670,533,33,33,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53671,534,33,33,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53672,802,9,9,0,02-12-2013,13-12-2013,13-12-2013,,13-12-2013
53673,803,6,6,0,02-12-2013,13-12-2013,13-12-2013,,13-12-2013
53674,804,18,18,0,02-12-2013,13-12-2013,13-12-2013,,13-12-2013
53675,316,66,66,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53676,331,66,66,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53677,350,33,33,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53678,531,33,33,0,02-12-2013,12-12-2013,13-12-2013,,12-12-2013
53679,722,10,10,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53680,738,16,16,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53681,742,6,6,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53682,743,17,17,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53683,747,5,5,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53684,748,11,11,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53685,765,1,1,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53686,769,1,1,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53687,779,38,38,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53688,780,33,33,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53689,781,35,35,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53690,782,48,48,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53691,783,52,52,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53692,784,46,46,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53693,790,3,3,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53694,792,14,14,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53695,793,40,40,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53696,794,25,25,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53697,795,19,19,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53698,796,12,12,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53699,797,49,49,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53700,798,36,36,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53701,799,17,17,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53702,800,11,11,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53703,801,62,62,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53704,808,14,14,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53705,809,26,26,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53706,822,9,9,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53707,835,24,24,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53708,836,17,17,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53709,885,10,10,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53710,886,8,8,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53711,889,19,19,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53712,892,18,18,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53713,893,11,11,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53714,895,16,16,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53715,896,2,2,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53716,899,11,11,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53717,900,15,15,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53718,904,30,30,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53719,905,30,30,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53720,917,26,26,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53721,920,14,14,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53722,924,16,16,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53723,925,38,38,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53724,944,11,11,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53725,945,35,35,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53726,949,6,6,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53727,951,26,26,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53728,953,34,34,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53729,954,38,38,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53730,955,17,17,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53731,956,5,5,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53732,957,42,41,1,03-12-2013,19-12-2013,14-12-2013,5,19-12-2013
53733,958,29,29,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53734,959,23,23,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53735,960,7,7,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53736,961,35,35,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53737,962,26,26,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53738,963,11,11,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53739,964,6,6,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53740,965,37,37,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53741,966,42,42,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53742,967,24,24,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53743,968,12,12,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53744,969,45,45,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53745,970,12,12,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53746,971,13,13,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53747,972,43,42,1,03-12-2013,19-12-2013,14-12-2013,8,19-12-2013
53748,973,77,77,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53749,974,29,29,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53750,975,13,13,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53751,976,86,86,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53752,977,24,24,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53753,978,9,9,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53754,979,40,40,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53755,980,20,20,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53756,981,31,31,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53757,982,10,10,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53758,983,15,15,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53759,984,10,10,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53760,985,12,12,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53761,986,11,11,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53762,987,13,13,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53763,988,18,18,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53764,989,21,21,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53765,990,15,15,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53766,991,16,16,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53767,992,18,18,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53768,993,17,17,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53769,996,24,24,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53770,997,16,16,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53771,998,69,68,1,03-12-2013,19-12-2013,14-12-2013,12,19-12-2013
53772,999,58,58,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53773,514,227,227,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53774,516,252,252,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53775,517,169,169,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53776,518,380,380,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53777,519,113,113,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53778,520,223,223,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53779,521,102,102,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53780,522,225,225,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53781,680,12,12,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53782,706,14,14,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53783,719,3,3,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53784,722,25,25,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53785,736,16,16,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53786,737,70,70,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53787,738,58,58,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53788,739,33,33,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53789,742,35,35,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53790,743,52,52,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53791,746,46,46,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53792,747,48,47,1,03-12-2013,19-12-2013,14-12-2013,15,19-12-2013
53793,748,38,38,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53794,805,541,531,10,03-12-2013,19-12-2013,14-12-2013,16,19-12-2013
53795,806,925,925,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53796,807,225,225,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53797,808,227,227,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53798,810,252,252,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53799,811,169,169,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53800,812,380,380,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53801,813,113,113,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53802,815,227,227,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53803,816,252,244,8,03-12-2013,19-12-2013,14-12-2013,1,19-12-2013
53804,818,169,169,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53805,819,380,380,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53806,820,113,113,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53807,821,550,550,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53808,822,49,49,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53809,823,227,227,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53810,824,252,252,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53811,826,169,169,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53812,827,380,369,11,03-12-2013,19-12-2013,14-12-2013,2,19-12-2013
53813,828,113,113,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53814,829,550,550,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53815,833,113,113,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53816,834,46,46,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53817,835,24,24,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53818,836,148,148,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53819,838,40,40,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53820,839,25,25,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53821,840,19,19,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53822,885,42,42,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53823,886,37,36,1,03-12-2013,13-12-2013,14-12-2013,4,13-12-2013
53824,887,38,38,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53825,888,17,17,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53826,889,5,5,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53827,890,54,54,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53828,891,37,36,1,03-12-2013,13-12-2013,14-12-2013,5,13-12-2013
53829,892,55,55,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53830,893,79,79,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53831,894,1691,1691,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53832,895,40,40,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53833,896,29,28,1,03-12-2013,13-12-2013,14-12-2013,5,13-12-2013
53834,897,23,23,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53835,898,7,7,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53836,899,35,35,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53837,900,26,26,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53838,901,11,11,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53839,902,6,6,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53840,903,9,9,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53841,904,31,31,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53842,905,10,10,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53843,906,15,15,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53844,917,12,12,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53845,918,11,11,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53846,919,13,13,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53847,920,18,18,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53848,924,15,15,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53849,925,16,16,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53850,926,18,18,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53851,927,17,17,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53852,942,20,20,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53853,943,21,21,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53854,944,10,10,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53855,945,1691,1691,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53856,946,223,223,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53857,947,327,327,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53858,949,541,541,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53859,950,925,897,28,03-12-2013,19-12-2013,14-12-2013,10,19-12-2013
53860,951,225,225,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53861,994,794,794,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53862,995,559,559,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53863,996,338,327,11,03-12-2013,19-12-2013,14-12-2013,10,19-12-2013
53864,3,17150,17150,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53865,324,4162,4079,83,03-12-2013,13-12-2013,14-12-2013,11,13-12-2013
53866,327,2081,2081,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53867,328,1038,1038,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53868,329,1324,1324,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53869,330,1100,1066,34,03-12-2013,13-12-2013,14-12-2013,11,13-12-2013
53870,398,1731,1731,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53871,399,2081,2081,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53872,400,792,792,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53873,401,2590,2590,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53874,529,1731,1731,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53875,532,8324,8324,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53876,533,2081,2019,62,03-12-2013,13-12-2013,14-12-2013,13,13-12-2013
53877,534,2081,2081,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53878,802,726,726,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53879,803,566,566,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53880,804,789,789,0,03-12-2013,19-12-2013,14-12-2013,,19-12-2013
53881,316,4162,4162,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53882,331,4162,4162,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53883,350,2081,2081,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53884,531,2081,2081,0,03-12-2013,13-12-2013,14-12-2013,,13-12-2013
53885,780,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53886,782,3,3,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53887,795,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53888,798,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53889,954,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53890,955,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53891,957,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53892,958,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53893,963,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53894,968,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53895,969,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53896,973,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53897,975,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53898,976,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53899,980,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53900,983,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53901,999,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53902,514,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53903,516,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53904,517,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53905,518,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53906,519,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53907,520,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53908,522,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53909,738,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53910,739,2,2,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53911,747,3,3,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53912,805,3,3,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53913,806,14,14,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53914,807,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53915,808,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53916,810,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53917,811,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53918,812,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53919,813,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53920,815,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53921,816,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53922,818,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53923,819,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53924,820,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53925,821,7,7,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53926,823,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53927,824,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53928,826,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53929,827,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53930,828,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53931,829,7,7,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53932,833,3,3,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53933,835,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53934,836,2,2,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53935,840,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53936,885,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53937,887,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53938,888,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53939,892,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53940,893,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53941,894,22,22,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53942,896,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53943,901,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53944,906,1,1,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53945,942,1,1,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53946,945,22,22,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53947,946,2,2,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53948,947,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53949,949,3,3,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53950,950,14,14,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53951,951,5,5,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53952,994,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53953,995,10,10,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53954,996,6,6,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53955,3,220,220,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53956,324,44,44,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53957,327,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53958,328,14,14,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53959,329,16,16,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53960,330,14,14,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53961,398,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53962,399,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53963,400,6,6,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53964,401,38,38,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53965,529,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53966,532,88,88,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53967,533,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53968,534,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53969,802,3,3,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53970,803,8,8,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53971,804,11,11,0,04-12-2013,15-12-2013,15-12-2013,,15-12-2013
53972,316,44,44,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53973,331,44,44,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53974,350,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53975,531,22,22,0,04-12-2013,14-12-2013,15-12-2013,,14-12-2013
53976,780,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53977,781,2,2,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53978,783,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53979,784,8,8,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53980,795,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53981,799,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53982,800,2,2,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53983,956,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53984,966,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53985,969,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53986,972,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53987,999,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53988,516,12,12,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53989,517,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53990,518,3,3,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53991,519,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53992,521,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53993,522,3,3,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
53994,738,4,4,0,05-12-2013,15-12-2013,16-12-2013,,15-12-2013
53995,739,1,1,0,05-12-2013,15-12-2013,16-12-2013,,15-12-2013
53996,742,2,2,0,05-12-2013,15-12-2013,16-12-2013,,15-12-2013
53997,743,1,1,0,05-12-2013,15-12-2013,16-12-2013,,15-12-2013
53998,746,8,8,0,05-12-2013,15-12-2013,16-12-2013,,15-12-2013
53999,805,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54000,806,17,17,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54001,807,3,3,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54002,810,12,12,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54003,811,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54004,812,3,3,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54005,813,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54006,816,12,12,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54007,818,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54008,819,3,3,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54009,820,1,1,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54010,821,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54011,824,12,12,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
54012,826,4,4,0,05-12-2013,23-12-2013,16-12-2013,,23-12-2013
